# fakerecherche.csv V1.0.2 - 07/01/2026 21:14:33;;;;;;;;;;;;;;;;;;;;;;;
module;timestamp;temps_ms;languesaisie;langueutilisee;modulelangue;questionoriginale;question;filtres;sql;tri;base;mode;moteur;nb_patients;pathologies;ages;residu;erreur;session_id;ip_utilisateur;rating;type_probleme;commentaire
search.py;30/12/2025 09:55;1163;Auto;fr;glossaire_fr;Combien de patients hommes avec déviation mandibulaire ?;Combien de patients hommes avec déviation mandibulaire ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;20;;;;;bc54e063-2f9c-44ae-b76f-89a7776659fa;192.168.1.34;;;
search.py;30/12/2025 09:56;110;Auto;fr;glossaire_fr;femmes avec béance ?;femmes avec béance ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;11;Béance;;femmes avec béance ?;;6786459f-480f-4751-8024-555f65ebd630;127.0.0.1;;;
search.py;30/12/2025 09:56;4334;ja;ja;glossaire_resolution;より 未満 22.191 年 と がらんどう と コネクティングロッド ?;より 未満 22.191 年 と がらんどう と コネクティングロッド ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;38;Bruxisme;;;;4cecf3eb-cba4-48d1-8ef9-49bf062676ee;192.168.1.60;;;
search.py;30/12/2025 09:59;3082;en;en;glossaire_resolution;women ?;women ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;118;;;;;8459c518-ad38-46f8-a496-00eb074f4904;127.0.0.1;👍;;Très bien, continue comme ça !
search.py;30/12/2025 10:03;588;Auto;fr;glossaire_fr;adultes hommes ?;adultes hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;17;;;;;6d93ce9f-4dec-4704-a20d-ca5b48292c6e;127.0.0.1;👎;Pas assez de patients;Aucun patient trouvé alors qu'il y en a.
search.py;30/12/2025 10:22;1131;ja;ja;deepl;いくら より 患者 と ニティ enfants ?;いくら より 患者 と ニティ enfants ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;6;Supraclusion;;;;fa9b5a18-1b0c-4ccf-99b6-01e0cb9dbd04;127.0.0.1;👍;;Génial, gain de temps énorme.
search.py;30/12/2025 10:32;52;Auto;fr;glossaire_fr;avec caries dentaires enfants ?;avec caries dentaires enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;19;;;avec caries dentaires enfants ;;bbf3ce60-f37f-404b-adb2-5ae67d4c7fcd;127.0.0.1;👎;Autre;Temps de réponse trop long.
search.py;30/12/2025 10:45;144;Auto;fr;glossaire_fr;Combien de patients de plus de 14.603000000000002 ans ?;Combien de patients de plus de 14.603000000000002 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;58;Béance;;combien de patients de plus de;;b04a164e-1ab3-4442-a2d2-f09dfffa5c5e;127.0.0.1;👎;Pas assez de patients;Critères trop stricts.
search.py;30/12/2025 10:45;28;ja;ja;glossaire_resolution;と がらんどう より 未満 21.44 年 男性 ?;と がらんどう より 未満 21.44 年 男性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;24;;;;;07f981de-9109-4b65-8c88-6db372682b94;127.0.0.1;👎;Bug IHM;Le scroll ne marche pas.
search.py;30/12/2025 10:51;113;Auto;fr;glossaire_fr;Nombre de patients de moins de 18.164 ans ?;Nombre de patients de moins de 18.164 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;36;;;;;11ab3c92-61d7-4b7a-ad68-029de3a81c4f;127.0.0.1;👎;Bug IHM;Bouton de recherche bloqué.
search.py;30/12/2025 10:57;1430;ja;ja;deepl;Nombre より 患者 女性 より もっと見る より 5.4079999999999995 年 と リバースバイト ?;Nombre より 患者 女性 より もっと見る より 5.4079999999999995 年 と リバースバイト ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;3;Infraclusion;;;;dedd9c23-3d07-4a3b-bb2b-e83566b89635;127.0.0.1;👎;Trop de patients;Je voulais moins de patients.
search.py;30/12/2025 11:13;972;en;en;deepl;with meniscal dislocation men ?;with meniscal dislocation men ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;76;;;with meniscal dislocation men ;;77483313-8041-4233-a742-16e9e9050d66;127.0.0.1;;;
search.py;30/12/2025 11:15;1612;Auto;fr;glossaire_fr;hommes avec bruxisme diurne avec interposition linguale enfants ?;hommes avec bruxisme diurne avec interposition linguale enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;3;;;hommes avec bruxisme diurne av;;c504cbb6-3543-48d7-b46a-1b83950778c9;127.0.0.1;👎;Bug IHM;Bug visuel sur les cartes patients.
search.py;30/12/2025 11:42;760;Auto;fr;glossaire_fr;Combien de patients avec bruxisme de plus de 5.414999999999999 ans ?;Combien de patients avec bruxisme de plus de 5.414999999999999 ans ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;38;;;;;b2521125-f7fe-45f4-bb8e-ec117de2964e;127.0.0.1;;;
search.py;30/12/2025 11:43;1173;Auto;fr;glossaire_fr;femmes de moins de 16.488 ans ?;femmes de moins de 16.488 ans ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;9;;;;;124485f6-98e7-48ee-9844-3ed435aa8586;127.0.0.1;👎;Bug IHM;Affichage cassé sur mobile.
search.py;30/12/2025 11:55;98;Auto;fr;glossaire_fr;de plus de 5.109999999999999 ans femmes avec béance avec interposition linguale ?;de plus de 5.109999999999999 ans femmes avec béance avec interposition linguale ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;218;;;;;3926479b-4c0a-4f75-be0c-73470b7ab097;127.0.0.1;👍;;Excellent ! Exactement ce que je cherchais.
search.py;30/12/2025 12:01;1925;Auto;fr;glossaire_fr;adultes avec bruxisme avec béance modéré|diurne ?;adultes avec bruxisme avec béance modéré|diurne ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;28;Infraclusion;;;;4930a52b-bbc2-4441-97e8-a4227371b2a9;127.0.0.1;;;
search.py;30/12/2025 12:10;27;Auto;fr;glossaire_fr;avec infraclusion postérieure|sévère ?;avec infraclusion postérieure|sévère ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;76;Supraclusion;;avec infraclusion postérieure|;;8ec14ed2-d2ed-4622-96e5-42a4dee1149a;127.0.0.1;👎;Bug IHM;Le scroll ne marche pas.
search.py;30/12/2025 12:12;1429;Auto;fr;glossaire_fr;femmes avec béance ?;femmes avec béance ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;113;Supraclusion;;;;a7e4cf24-d722-4d30-9ea9-9679c13eb3b8;127.0.0.1;👎;Trop de patients;Liste interminable de patients.
search.py;30/12/2025 12:19;555;en;en;glossaire_resolution;men ?;men ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;9;Béance;;;;2df9d132-bb51-4423-8c6f-1769e3a02f1b;127.0.0.1;👎;Trop de patients;Recherche trop permissive.
search.py;30/12/2025 12:26;3932;Auto;fr;glossaire_fr;Nombre de patients femmes de plus de 5.4079999999999995 ans avec occlusion inversée ?;Nombre de patients femmes de plus de 5.4079999999999995 ans avec occlusion inversée ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;30;Béance;;;;a652b211-e22d-4434-8ffe-0fea829f2287;127.0.0.1;;;
search.py;30/12/2025 12:32;14;ja;ja;glossaire_resolution;と リバースバイト 男性 ?;と リバースバイト 男性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;65;;;;;7e85d56b-cb27-4a28-b377-32123ce3f1af;127.0.0.1;👎;Pas assez de patients;Recherche partielle seulement.
search.py;30/12/2025 12:59;3501;ja;ja;deepl;より もっと見る より 3.4689999999999994 年 と がらんどう 男性 ?;より もっと見る より 3.4689999999999994 年 と がらんどう 男性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;15;;;;;8101ccbb-96dc-404c-8eb7-fa3acc3ea80b;127.0.0.1;👎;Bug IHM;Bouton de recherche bloqué.
search.py;30/12/2025 13:17;1617;Auto;fr;glossaire_fr;de plus de 10.845 ans ?;de plus de 10.845 ans ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;0;;;;;ff46ca67-ad8d-4861-a543-8f891f3505f1;127.0.0.1;👍;;Bravo, ça fonctionne parfaitement.
search.py;30/12/2025 13:21;796;Auto;fr;glossaire_fr;femmes ?;femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;41;Classe II;;;;98fb92d8-3c90-4fb3-8f07-0b77158f5a4d;127.0.0.1;👍;;Excellent ! Exactement ce que je cherchais.
search.py;30/12/2025 13:29;1322;Auto;fr;glossaire_fr;avec bruxisme sévère|antérieure de moins de 19.523 ans ?;avec bruxisme sévère|antérieure de moins de 19.523 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;45;;;avec bruxisme sévère|antérieur;;1aa62eed-ebcb-4cec-bf5a-7a0788ae2b88;127.0.0.1;👎;Bug IHM;Affichage cassé sur mobile.
search.py;30/12/2025 13:33;21;en;en;deepl;of more of 3.4689999999999994 years with hollowness men ?;of more of 3.4689999999999994 years with hollowness men ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;6;;;;;31aac554-44b4-4843-90c4-fe3be48846c3;127.0.0.1;👎;Bug IHM;Affichage cassé sur mobile.
search.py;30/12/2025 13:38;2326;ja;ja;glossaire_resolution;Nombre より 患者 と バタフライプレート ?;Nombre より 患者 と バタフライプレート ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;6;Classe II;;;;59665a5a-1b13-41c8-8305-eef6651eb2a7;127.0.0.1;👎;Autre;Je ne comprends pas les résultats.
search.py;30/12/2025 13:46;84;Auto;fr;glossaire_fr;avec infraclusion adultes avec béance avec classe i d'angle ?;avec infraclusion adultes avec béance avec classe i d'angle ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;75;;;avec infraclusion adultes avec;;331e1fd3-0551-4858-8762-23a65a44ac4d;127.0.0.1;;;
search.py;30/12/2025 13:47;684;Auto;fr;glossaire_fr;adultes ?;adultes ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;50;;;;;97fb81d9-473e-4961-b132-dccb7d10dea1;127.0.0.1;;;
search.py;30/12/2025 13:49;62;ja;ja;deepl;男性 ?;男性 ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;123;;;男性 ?;;2ab4ad35-0da4-4ad6-b3ee-18c205e803d3;192.168.1.20;;;
search.py;30/12/2025 13:55;63;Auto;fr;glossaire_fr;Combien de patients avec transposition modéré|diurne adultes avec bruxisme femmes ?;Combien de patients avec transposition modéré|diurne adultes avec bruxisme femmes ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;14;;;;;9271f305-66fd-4ceb-b302-13682db027e5;127.0.0.1;👍;;Résultats précis et rapides.
search.py;30/12/2025 14:17;3535;Auto;fr;glossaire_fr;avec nécrose pulpaire unilatérale de plus de 7.651999999999999 ans ?;avec nécrose pulpaire unilatérale de plus de 7.651999999999999 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;56;Infraclusion;;avec nécrose pulpaire unilatér;;86ddd744-f240-47bf-ae44-8f1d700425c7;127.0.0.1;👍;;Très satisfait de cette recherche.
search.py;30/12/2025 14:20;289;ja;ja;glossaire_resolution;béance face;béance face;;;;base100.db;ia;gpt41mini;0;;;;;79e1e32b-7152-4563-956f-42b3388bf27d;127.0.0.1;;;
search.py;30/12/2025 14:20;27;Auto;fr;glossaire_fr;bruxisme;bruxisme;;;;base100.db;ia;gpt41mini;26;;;;;3a7efdff-6269-4b34-ba20-0c8d2f033918;127.0.0.1;;;
search.py;30/12/2025 14:28;24;Auto;fr;glossaire_fr;bruxisme;bruxisme;;;;base100.db;ia;gpt41mini;26;;;;;9d4e04d7-988d-4d9e-a25b-77412245ed03;127.0.0.1;;;
search.py;30/12/2025 14:30;2482;ja;ja;glossaire_resolution;bruxisme;bruxisme;;;;base100.db;ia;gpt41mini;26;;;;;c27e8d61-3969-4f9d-b479-7188219a45e2;127.0.0.1;;;
search.py;30/12/2025 14:30;1125;Auto;fr;glossaire_fr;de plus de 9.273 ans ?;de plus de 9.273 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;18;;;;;08f5e1dc-a3d9-417f-8046-4d9fa37b9371;127.0.0.1;👍;;Parfait, recherche rapide et efficace.
search.py;30/12/2025 14:39;128;ja;ja;glossaire_resolution;と おとり捜査 後|厳しい ?;と おとり捜査 後|厳しい ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;3;;;と おとり捜査 後|厳しい ?;;5c5a3073-81c3-4337-8037-3c0aa8d0b56a;127.0.0.1;👎;Bug IHM;Bug visuel sur les cartes patients.
search.py;30/12/2025 14:49;944;ja;ja;deepl;女性 ?;女性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;16;;;;;c4752a5a-79e4-4fe9-8f39-b4c828b2963f;127.0.0.1;;;
search.py;30/12/2025 14:56;2682;Auto;fr;glossaire_fr;de plus de 16.614 ans hommes avec béance ?;de plus de 16.614 ans hommes avec béance ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;27;;;;;7c61e6fd-60c6-40a5-a687-c04168c28579;127.0.0.1;👎;Pas assez de patients;Base de données incomplète ?
search.py;30/12/2025 15:17;1311;ja;ja;glossaire_resolution;Nombre より 患者 男性 ?;Nombre より 患者 男性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;28;Supraclusion;;;;f9aa627f-b6a5-4bc8-8c13-44cd6c662e42;192.168.1.136;👍;;Excellent ! Exactement ce que je cherchais.
search.py;30/12/2025 15:31;1267;ja;ja;glossaire_resolution;いくら より 患者 と 関節突出部 と スペーシング enfants ?;いくら より 患者 と 関節突出部 と スペーシング enfants ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;137;Bruxisme;;;;d9de3d87-4293-42f3-8947-80abd1c353d3;192.168.1.167;;;
search.py;30/12/2025 15:54;1817;Auto;fr;glossaire_fr;Combien de patients avec bruxisme de moins de 10 ans ?;Combien de patients avec bruxisme de moins de 10 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;20;Bruxisme;;combien de patients avec bruxi;;391b09a9-4778-417a-bd05-cd35e461b17b;127.0.0.1;;;
search.py;30/12/2025 16:02;3634;Auto;fr;glossaire_fr;hommes avec bruxisme ?;hommes avec bruxisme ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;26;Supraclusion;;;;932e3cbb-2fb5-4fc8-a08f-fab6a874eed0;127.0.0.1;👎;Pas assez de patients;Recherche partielle seulement.
search.py;30/12/2025 16:21;4981;Auto;fr;glossaire_fr;avec fil qui pique avec ectopie avec version ?;avec fil qui pique avec ectopie avec version ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;5;;;avec fil qui pique avec ectopi;;76bb9cfe-31c2-4bc5-ace4-d042700f0834;127.0.0.1;👎;Autre;Erreur incompréhensible.
search.py;30/12/2025 16:25;772;Auto;fr;glossaire_fr;de moins de 16.147 ans ?;de moins de 16.147 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;16;;;;;9643e6cd-1e4c-4b76-8a82-0684bdce86e8;127.0.0.1;👍;;Interface intuitive et résultats corrects.
search.py;30/12/2025 17:10;23;Auto;fr;glossaire_fr;avec empreinte ?;avec empreinte ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;187;;;;;e6e8f49b-40c9-40b0-b417-f896624ac42e;192.168.1.104;👎;Autre;Résultats incohérents.
search.py;30/12/2025 17:15;1003;en;en;glossaire_resolution;women ?;women ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;81;Bruxisme;;;;2a843c52-b20f-4ce5-98df-59aaa0ec2996;127.0.0.1;;;
search.py;30/12/2025 17:21;4775;ja;ja;deepl;大人 男性 ?;大人 男性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;88;;;;;b8b8547c-115d-4bac-bfa3-7e7c2b39280a;127.0.0.1;;;
search.py;30/12/2025 17:41;4941;ja;ja;deepl;と 後ずれ と 突出 左|下顎骨 enfants ?;と 後ずれ と 突出 左|下顎骨 enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;29;Infraclusion;;;;9cac9a19-c2de-4476-857d-415ebf99d5ca;127.0.0.1;👎;Pas assez de patients;Résultats incomplets.
search.py;30/12/2025 17:48;506;Auto;fr;glossaire_fr;Nombre de patients enfants avec céphalométrie ?;Nombre de patients enfants avec céphalométrie ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;94;;;;;466ba15c-549b-4498-8ad9-59e4ba51be70;127.0.0.1;;;
search.py;30/12/2025 17:51;22;Auto;fr;glossaire_fr;femmes ?;femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;26;Supraclusion;;;;a2743efb-648b-4743-8c48-8747102ebbaf;192.168.1.219;;;
search.py;30/12/2025 17:56;1144;en;en;deepl;how many of patients with bruxism of more of 5.414999999999999 years ?;how many of patients with bruxism of more of 5.414999999999999 years ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;51;Bruxisme;;;;5d5473f0-111e-4e09-8370-b9feb88d4692;127.0.0.1;👎;Bug IHM;Page blanche après la recherche.
search.py;30/12/2025 18:07;1904;Auto;fr;glossaire_fr;de moins de 20.788 ans avec micrognathie avec béance latérale|gauche|modérée ?;de moins de 20.788 ans avec micrognathie avec béance latérale|gauche|modérée ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;38;Supraclusion;;;;baad69bf-853d-4452-8b27-379216dfae82;127.0.0.1;;;
search.py;30/12/2025 18:24;86;Auto;fr;glossaire_fr;avec ef de plus de 10.405 ans ?;avec ef de plus de 10.405 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;42;;;;;a2194bf3-0485-46a3-a8f5-55a30de57dd2;192.168.1.238;;;
search.py;30/12/2025 18:32;3496;Auto;fr;glossaire_fr;de moins de 20.788 ans avec micrognathie avec béance latérale|gauche|modérée ?;de moins de 20.788 ans avec micrognathie avec béance latérale|gauche|modérée ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;82;;;;;0c791840-176c-4c9a-aad8-8b9f5a9cc5b9;127.0.0.1;;;
search.py;30/12/2025 18:36;1197;Auto;fr;glossaire_fr;Nombre de patients femmes avec béance gauche ?;Nombre de patients femmes avec béance gauche ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;9;Infraclusion;;;;b698ad97-f23a-4911-b577-dfb9f6cc85bb;127.0.0.1;👎;Autre;Résultats incohérents.
search.py;30/12/2025 18:49;864;en;en;glossaire_resolution;Nombre of patients of more of 12.959 years with hollowness men ?;Nombre of patients of more of 12.959 years with hollowness men ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;22;Bruxisme;;;;4ebd910f-173f-4b3d-9411-3eaf2d854eb9;127.0.0.1;;;
search.py;30/12/2025 19:12;1252;ja;ja;glossaire_resolution;と もし より もっと見る より 10.405 年 ?;と もし より もっと見る より 10.405 年 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;37;Infraclusion;;;;933b7b4b-3a97-4e39-98b6-cd2399fb5a08;127.0.0.1;;;
search.py;30/12/2025 19:22;2341;Auto;fr;glossaire_fr;hommes avec bruxisme ?;hommes avec bruxisme ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;102;;;;;c625f7ce-b14e-4fa5-93c7-ecf7218a4d1e;127.0.0.1;;;
search.py;30/12/2025 19:34;12;Auto;fr;glossaire_fr;de moins de 17.583 ans avec translation hommes ?;de moins de 17.583 ans avec translation hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;75;;;;;63b2fae4-364d-4ffb-8e82-de4610fabe2a;192.168.1.43;;;
search.py;30/12/2025 19:47;620;Auto;fr;glossaire_fr;de moins de 22.168 ans hommes avec débandage ?;de moins de 22.168 ans hommes avec débandage ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;84;;;;;6b7e4d21-6546-464a-ac50-c4870c1c2a66;127.0.0.1;👍;;Outil performant, je recommande.
search.py;30/12/2025 19:48;105;ja;ja;glossaire_resolution;女性 ?;女性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;gpt41mini;52;Béance;;女性 ?;;a7328aa0-8379-4974-91b4-eec02c7d6856;127.0.0.1;;;
search.py;30/12/2025 19:49;2547;Auto;fr;glossaire_fr;Combien de patients avec niti enfants ?;Combien de patients avec niti enfants ?;"{""criteres"": []}";;;base25000.db;ia;gpt41mini;67;;;;;8aaa223a-c7e8-44d1-b079-b4ca93049e38;127.0.0.1;;;
